RF_detection_count,RF_detection_time,audit_errors,audit_pass,average_localization_clear_time_s_per_source,channel_switch_time,clear_count,clear_ratio,clear_time,client_error,completion_proved,error_mode,experimental_events,future_timed_fallbacks,jammer_count,kind,measured_program_wall_time_s,move_distance,move_time,optical_failed_count,optical_time,parameter_hash,reception,region_checks,run_id,scenario,scene_hash,seed,strategy_hash,total_time,variant,variant_hash
105,525,,True,181.5305384375,93,16,1.0,32,,True,fixed_hash,8,0,16,Optical,9.042731699999422,11032.443071075619,2206.4886142151236,0,48,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,59,20260912T112040442529Z-s21015-G-a75e0a3b,uniform,db251a333545f1a7e3c23743caeec3cbf3ed53d60b0d4cae8029dee446de4e2e,21015,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2904.488615,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
105,525,,True,182.0129608125,93,16,1.0,32,,True,fixed_hash,11,0,16,Optical,8.75872939999681,11056.036865597782,2211.2073731195565,1,51,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,60,20260912T112040992518Z-s21015-G-1722e9de,uniform,db251a333545f1a7e3c23743caeec3cbf3ed53d60b0d4cae8029dee446de4e2e,21015,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2912.207373,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
96,480,,True,180.5394564375,86,16,1.0,32,,True,fixed_hash,0,0,16,Future,7.947860999993281,11213.156522768651,2242.6313045537304,0,48,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,57,20260912T112042756622Z-s21015-G-5a9b3b04,uniform,db251a333545f1a7e3c23743caeec3cbf3ed53d60b0d4cae8029dee446de4e2e,21015,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2888.631303,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
96,480,,True,180.5394564375,86,16,1.0,32,,True,fixed_hash,0,0,16,Future,8.068759700006922,11213.156522768651,2242.6313045537304,0,48,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,57,20260912T112042642237Z-s21015-G-3d072c58,uniform,db251a333545f1a7e3c23743caeec3cbf3ed53d60b0d4cae8029dee446de4e2e,21015,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2888.631303,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
106,530,,True,182.1830920625,95,16,1.0,32,,True,fixed_hash,0,0,16,Route,8.329428400000324,11034.647367983473,2206.9294735966946,1,51,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,60,20260912T112042965129Z-s21015-G-a5b0f66b,uniform,db251a333545f1a7e3c23743caeec3cbf3ed53d60b0d4cae8029dee446de4e2e,21015,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2914.929473,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
110,550,,True,248.7289660909091,102,11,1.0,22,,True,fixed_hash,0,0,11,Gplus,5.298943899993901,10145.09313908255,2029.01862781651,0,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,33,20260912T112046514659Z-s21016-G-325c99fe,uniform,8fc6a917305946fddcdfc0b8a65b5f1051fa3a225367a0e81a02026e984f25eb,21016,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2736.018627,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
110,550,,True,248.9772522727273,102,11,1.0,22,,True,fixed_hash,12,0,11,Optical,5.995907599994098,10128.748883187753,2025.7497766375504,2,39,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,35,20260912T112049736158Z-s21016-G-6d2b877e,uniform,8fc6a917305946fddcdfc0b8a65b5f1051fa3a225367a0e81a02026e984f25eb,21016,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2738.749775,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
110,550,,True,248.9575662727273,102,11,1.0,22,,True,fixed_hash,12,0,11,Optical,6.048711199997342,10127.666149610772,2025.5332299221543,2,39,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,35,20260912T112050054547Z-s21016-G-5f084ab5,uniform,8fc6a917305946fddcdfc0b8a65b5f1051fa3a225367a0e81a02026e984f25eb,21016,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2738.533229,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
107,535,,True,246.98474399999998,100,11,1.0,22,,True,fixed_hash,0,0,11,Future,5.368947800001479,10134.160918620564,2026.8321837241128,0,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,30,20260912T112050943241Z-s21016-G-ef3c15db,uniform,8fc6a917305946fddcdfc0b8a65b5f1051fa3a225367a0e81a02026e984f25eb,21016,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2716.832184,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
107,535,,True,246.98474399999998,100,11,1.0,22,,True,fixed_hash,0,0,11,Future,5.478575000001001,10134.160918620564,2026.8321837241128,0,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,30,20260912T112050948335Z-s21016-G-b7c05c2a,uniform,8fc6a917305946fddcdfc0b8a65b5f1051fa3a225367a0e81a02026e984f25eb,21016,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2716.832184,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
110,550,,True,248.7289660909091,102,11,1.0,22,,True,fixed_hash,0,0,11,Route,5.107778799996595,10145.09313908255,2029.01862781651,0,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,33,20260912T112051522136Z-s21016-G-9f69678c,uniform,8fc6a917305946fddcdfc0b8a65b5f1051fa3a225367a0e81a02026e984f25eb,21016,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2736.018627,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
