variant,seed,scenario,reception,error_mode,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_count,RF_detection_time,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s,average_localization_clear_time_s_per_source,variant_hash,scene_hash
no_commit,12013,uniform,mixed,fixed_hash,20260912T090118172963Z-s12013-G-1a6e4e0f,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,10,10,1.0,2594.22532,1887.225318628502,9436.12659314251,110,550,107,30,20,0,True,,4.062765299997409,259.422532,59cd3e5ba151647232602dcd2c2b14dd3b67048e1b8fd6127a9a80106971989a,e4b6640929d420331df58465a2cc0fcda335cb25cdb579bbee96f42113586e22
explore0.4,12013,uniform,mixed,fixed_hash,20260912T090117481190Z-s12013-G-52d6e307,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,10,10,1.0,2715.32965,2009.3296480684464,10046.648240342232,111,555,101,30,20,0,True,,5.032596800010651,271.532965,99d767430e43bd7bfe6507332c1b92f7f4c31b513bcae59705b6b0494939fcfb,e4b6640929d420331df58465a2cc0fcda335cb25cdb579bbee96f42113586e22
explore0.25,12013,uniform,mixed,fixed_hash,20260912T090117446522Z-s12013-G-12a23465,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,10,10,1.0,2774.32965,2009.3296480684464,10046.648240342232,121,605,110,30,20,0,True,,5.236325799996848,277.432965,7462fef71843a794d2eac758ffaece3e7d8985da98245168af10cec8a5d01a85,e4b6640929d420331df58465a2cc0fcda335cb25cdb579bbee96f42113586e22
tight_shared,12013,uniform,mixed,fixed_hash,20260912T090117971717Z-s12013-G-ae076a7b,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,5f28316e3eb177fac0762917090bf305f39346b742ed5b1250d5925d8cbad870,10,10,1.0,2653.170823,2010.170821997599,10050.854109987995,100,500,93,30,20,0,True,,4.7506413999944925,265.3170823,6e84d03ae2684f508fde06167a2f1c0349e16393abbab0fa8911111ae217541d,e4b6640929d420331df58465a2cc0fcda335cb25cdb579bbee96f42113586e22
G,12014,uniform,mixed,fixed_hash,20260912T090118834474Z-s12014-G-a531a2e7,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3449.667168,2652.6671710824153,13263.335855412077,123,615,112,42,28,0,True,,6.478103600005852,246.4047977142857,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
intermediate,12014,uniform,mixed,fixed_hash,20260912T090122724192Z-s12014-G-7ae07c6e,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3322.786952,2495.7869516142764,12478.934758071382,128,640,117,42,28,0,True,,5.262028400000418,237.34192514285715,8c161c6030e5d1ce11488c0af11b5dd0314795d09811c0cf614b59fac5e7b2cf,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct_balanced,12014,uniform,mixed,fixed_hash,20260912T090119216442Z-s12014-G-ef3d2b45,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3428.87107,2617.871066638751,13089.355333193755,126,630,111,42,28,0,True,,9.497639399996842,244.91936214285715,bbd4ba60ca232b752b9bbe04e37df95c81d0442c6765b7643ddcb37059cdb7f8,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
G,12015,uniform,mixed,fixed_hash,20260912T090125521413Z-s12015-G-9f0004fa,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2740.410541,2042.4105409582558,10212.052704791278,106,530,100,42,26,1,True,,4.174771799996961,210.80081084615387,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
explore0.1,12014,uniform,mixed,fixed_hash,20260912T090121888518Z-s12014-G-fae587ba,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3476.327666,2295.3276698768327,11476.638349384164,187,935,176,42,28,0,True,,8.042495499990764,248.309119,004427724a1a9f2a847adf3a87d1dc1866cf90a470988a3b93c90d17951576ce,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
explore0.25,12014,uniform,mixed,fixed_hash,20260912T090122296781Z-s12014-G-9747ef16,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3393.112462,2426.1124614897262,12130.562307448632,152,760,137,42,28,0,True,,9.027650499992887,242.36517585714287,7462fef71843a794d2eac758ffaece3e7d8985da98245168af10cec8a5d01a85,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
no_commit,12014,uniform,mixed,fixed_hash,20260912T090122954267Z-s12014-G-a49e1586,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,14,14,1.0,3394.472377,2586.4723761680384,12932.361880840192,125,625,113,42,28,0,True,,8.649018099997193,242.46231264285714,59cd3e5ba151647232602dcd2c2b14dd3b67048e1b8fd6127a9a80106971989a,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
explore0.4,12014,uniform,mixed,fixed_hash,20260912T090122450386Z-s12014-G-ada5bc4b,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3398.655192,2486.655190026203,12433.275950131014,143,715,127,42,28,0,True,,9.277421799997683,242.76108514285716,99d767430e43bd7bfe6507332c1b92f7f4c31b513bcae59705b6b0494939fcfb,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct_balanced,12015,uniform,mixed,fixed_hash,20260912T090128218850Z-s12015-G-65578c29,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2738.80633,2045.8063291578765,10229.031645789382,105,525,100,42,26,1,True,,4.524833399991621,210.67740999999998,bbd4ba60ca232b752b9bbe04e37df95c81d0442c6765b7643ddcb37059cdb7f8,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
tight_shared,12014,uniform,mixed,fixed_hash,20260912T090122913332Z-s12014-G-6698f7d8,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,5f28316e3eb177fac0762917090bf305f39346b742ed5b1250d5925d8cbad870,14,14,1.0,3422.034482,2617.0344776852917,13085.17238842646,125,625,110,42,28,0,True,,9.920378700000583,244.43103442857142,6e84d03ae2684f508fde06167a2f1c0349e16393abbab0fa8911111ae217541d,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
explore0.1,12015,uniform,mixed,fixed_hash,20260912T090128924055Z-s12015-G-20120d15,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,3111.627324,1917.6273243502724,9588.136621751362,189,945,181,42,26,1,True,,4.855470099995728,239.355948,004427724a1a9f2a847adf3a87d1dc1866cf90a470988a3b93c90d17951576ce,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
explore0.25,12015,uniform,mixed,fixed_hash,20260912T090129895950Z-s12015-G-08378d82,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2930.871324,2010.8713236241213,10054.356618120606,143,715,137,42,26,1,True,,4.842612899999949,225.45164030769232,7462fef71843a794d2eac758ffaece3e7d8985da98245168af10cec8a5d01a85,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
explore0.4,12015,uniform,mixed,fixed_hash,20260912T090130163157Z-s12015-G-bdf295bf,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2822.80633,2045.8063291578765,10229.031645789382,119,595,114,42,26,1,True,,4.992611399997259,217.13894846153846,99d767430e43bd7bfe6507332c1b92f7f4c31b513bcae59705b6b0494939fcfb,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
tight_shared,12015,uniform,mixed,fixed_hash,20260912T090131803457Z-s12015-G-f0ebb0d4,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,5f28316e3eb177fac0762917090bf305f39346b742ed5b1250d5925d8cbad870,13,13,1.0,2727.162025,2046.1620245721547,10230.810122860774,103,515,98,42,26,1,True,,4.556192300005932,209.78169423076923,6e84d03ae2684f508fde06167a2f1c0349e16393abbab0fa8911111ae217541d,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
intermediate,12015,uniform,mixed,fixed_hash,20260912T090131551782Z-s12015-G-4a187de1,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2734.407705,2026.4077038154937,10132.038519077469,107,535,102,45,26,2,True,,4.948363099989365,210.33905423076925,8c161c6030e5d1ce11488c0af11b5dd0314795d09811c0cf614b59fac5e7b2cf,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
no_commit,12015,uniform,mixed,fixed_hash,20260912T090131943162Z-s12015-G-c1afafc9,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,13,13,1.0,2739.678144,2026.6781420808834,10133.390710404417,108,540,102,45,26,2,True,,5.250784699994256,210.7444726153846,59cd3e5ba151647232602dcd2c2b14dd3b67048e1b8fd6127a9a80106971989a,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
G,12016,uniform,mixed,fixed_hash,20260912T090132959111Z-s12016-G-c7da1265,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2854.6674,2250.667400547697,11253.337002738484,88,440,84,48,32,0,True,,4.298749499997939,178.4167125,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct_balanced,12016,uniform,mixed,fixed_hash,20260912T090133045886Z-s12016-G-02a558a2,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2795.295981,2190.295977866709,10951.479889333546,88,440,85,48,32,0,True,,4.67706800000451,174.7059988125,bbd4ba60ca232b752b9bbe04e37df95c81d0442c6765b7643ddcb37059cdb7f8,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
explore0.1,12016,uniform,mixed,fixed_hash,20260912T090133999666Z-s12016-G-703541d5,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2944.244897,2180.2448988260535,10901.224494130267,115,575,106,51,32,1,True,,4.672515399986878,184.0153060625,004427724a1a9f2a847adf3a87d1dc1866cf90a470988a3b93c90d17951576ce,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
explore0.25,12016,uniform,mixed,fixed_hash,20260912T090134962236Z-s12016-G-2cd868eb,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2795.295981,2190.295977866709,10951.479889333546,88,440,85,48,32,0,True,,4.247184399995604,174.7059988125,7462fef71843a794d2eac758ffaece3e7d8985da98245168af10cec8a5d01a85,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
explore0.4,12016,uniform,mixed,fixed_hash,20260912T090135354864Z-s12016-G-5748aee9,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2795.295981,2190.295977866709,10951.479889333546,88,440,85,48,32,0,True,,4.447596500001964,174.7059988125,99d767430e43bd7bfe6507332c1b92f7f4c31b513bcae59705b6b0494939fcfb,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
intermediate,12016,uniform,mixed,fixed_hash,20260912T090136542370Z-s12016-G-6e948713,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2813.350914,2202.350912028399,11011.754560141995,89,445,86,48,32,0,True,,4.093759900002624,175.834432125,8c161c6030e5d1ce11488c0af11b5dd0314795d09811c0cf614b59fac5e7b2cf,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
tight_shared,12016,uniform,mixed,fixed_hash,20260912T090136697846Z-s12016-G-2a121679,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,5f28316e3eb177fac0762917090bf305f39346b742ed5b1250d5925d8cbad870,16,16,1.0,2789.89318,2190.893179618563,10954.465898092814,87,435,84,48,32,0,True,,4.17546030000085,174.36832375,6e84d03ae2684f508fde06167a2f1c0349e16393abbab0fa8911111ae217541d,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
no_commit,12016,uniform,mixed,fixed_hash,20260912T090137391477Z-s12016-G-a390fb99,9ce494b264cc886891dcca475ab649a02a3c1b9ede0a087b25a481904d274603,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,16,16,1.0,2807.350914,2202.350912028399,11011.754560141995,88,440,85,48,32,0,True,,4.046304600007716,175.459432125,59cd3e5ba151647232602dcd2c2b14dd3b67048e1b8fd6127a9a80106971989a,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
