variant,seed,scenario,reception,error_mode,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_count,RF_detection_time,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s,average_localization_clear_time_s_per_source,variant_hash,scene_hash
direct_balanced,12013,uniform,mixed,fixed_hash,20260912T085836153416Z-s12013-G-a85d1b76,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,10,10,1.0,2656.32965,2009.3296480684464,10046.648240342232,101,505,92,30,20,0,True,,5.446906199998921,265.632965,bbd4ba60ca232b752b9bbe04e37df95c81d0442c6765b7643ddcb37059cdb7f8,e4b6640929d420331df58465a2cc0fcda335cb25cdb579bbee96f42113586e22
direct_opt80,12013,uniform,mixed,fixed_hash,20260912T085837870075Z-s12013-G-00170cd3,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,10,10,1.0,2716.642451,2063.6424504536467,10318.212252268233,101,505,98,30,20,0,True,,4.236573799993494,271.6642451,42031339499960150646ef6b04f056525eaa3ab6fe95a86e838e52d2d539ff69,e4b6640929d420331df58465a2cc0fcda335cb25cdb579bbee96f42113586e22
direct_area,12013,uniform,mixed,fixed_hash,20260912T085836712589Z-s12013-G-19db350e,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,10,10,1.0,2610.585783,1899.585786560725,9497.928932803625,111,555,106,30,20,0,True,,6.902430899994215,261.0585783,e640f04559a4fb3de77d7238c824a92c8b74f3922659675db53f16f5dcb59f4b,e4b6640929d420331df58465a2cc0fcda335cb25cdb579bbee96f42113586e22
direct_area,12011,uniform,mixed,fixed_hash,20260912T085823062151Z-s12011-G-b5a7bc6c,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3235.303476,2445.3034795725134,12226.517397862568,125,625,95,42,28,0,True,,21.67551060000551,231.09310542857142,e640f04559a4fb3de77d7238c824a92c8b74f3922659675db53f16f5dcb59f4b,6176d8ae3d9a18f1f102bdcf699e2dd0b22f93831ce5b37f8f6ce90372034329
G,12014,uniform,mixed,fixed_hash,20260912T085839255694Z-s12014-G-94e39938,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3449.667168,2652.6671710824153,13263.335855412077,123,615,112,42,28,0,True,,7.139181799997459,246.4047977142857,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct,12014,uniform,mixed,fixed_hash,20260912T085839684614Z-s12014-G-1f5fc378,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3431.712757,2634.71275726356,13173.5637863178,123,615,112,42,28,0,True,,8.476395300007425,245.12233978571427,b0ba069e0ddf9e450462ee36424fb4e661d9630f94a1b741599a9e43b58e8fea,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
mean_error,12014,uniform,mixed,fixed_hash,20260912T085840674809Z-s12014-G-3decaf3c,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3433.941887,2622.9418824379127,13114.709412189562,126,630,111,42,28,0,True,,9.199800100002903,245.28156335714286,f8a907ee57c80b0a373d467f0ec0310128e2d0901f5869ce80429e7b19158d64,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct_optical,12014,uniform,mixed,fixed_hash,20260912T085842340312Z-s12014-G-2ae63718,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3423.384169,2631.3841710153647,13156.920855076823,122,610,112,42,28,0,True,,8.004877100000158,244.52744064285713,675dcab04d76def1d3d85131850517d77bc93571c9e9135b98926c2c93d64bb4,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct_opt80,12014,uniform,mixed,fixed_hash,20260912T085844980858Z-s12014-G-572a2728,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,14,14,1.0,3409.598968,2647.5989695080307,13237.994847540154,116,580,112,42,28,0,True,,5.953845199997886,243.54278342857143,42031339499960150646ef6b04f056525eaa3ab6fe95a86e838e52d2d539ff69,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
G,12015,uniform,mixed,fixed_hash,20260912T085846631913Z-s12015-G-04d84e64,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2740.410541,2042.4105409582558,10212.052704791278,106,530,100,42,26,1,True,,5.243630600001779,210.80081084615387,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
direct_mean,12014,uniform,mixed,fixed_hash,20260912T085841673128Z-s12014-G-30b40be3,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3433.941887,2622.9418824379127,13114.709412189562,126,630,111,42,28,0,True,,10.427917900000466,245.28156335714286,9f003b9613417beef1cde0108cb2216b6d0ba4c17c477b0d11de450e42cda031,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct_balanced,12014,uniform,mixed,fixed_hash,20260912T085841822605Z-s12014-G-842f45db,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3428.87107,2617.871066638751,13089.355333193755,126,630,111,42,28,0,True,,10.53622959999484,244.91936214285715,bbd4ba60ca232b752b9bbe04e37df95c81d0442c6765b7643ddcb37059cdb7f8,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct,12015,uniform,mixed,fixed_hash,20260912T085848388563Z-s12015-G-d97dc0e6,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2735.672468,2037.6724676936217,10188.362338468109,106,530,100,42,26,1,True,,5.541064199991524,210.4363436923077,b0ba069e0ddf9e450462ee36424fb4e661d9630f94a1b741599a9e43b58e8fea,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
mean_error,12015,uniform,mixed,fixed_hash,20260912T085850079740Z-s12015-G-0460125d,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2743.544403,2050.5444024225103,10252.722012112552,105,525,100,42,26,1,True,,4.836240999997244,211.04187715384614,f8a907ee57c80b0a373d467f0ec0310128e2d0901f5869ce80429e7b19158d64,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
direct_mean,12015,uniform,mixed,fixed_hash,20260912T085850583670Z-s12015-G-b5ca6c70,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2738.80633,2045.8063291578765,10229.031645789382,105,525,100,42,26,1,True,,5.17205439999816,210.67740999999998,9f003b9613417beef1cde0108cb2216b6d0ba4c17c477b0d11de450e42cda031,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
direct_balanced,12015,uniform,mixed,fixed_hash,20260912T085851149620Z-s12015-G-87ead110,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2738.80633,2045.8063291578765,10229.031645789382,105,525,100,42,26,1,True,,5.092058099995484,210.67740999999998,bbd4ba60ca232b752b9bbe04e37df95c81d0442c6765b7643ddcb37059cdb7f8,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
direct_optical,12015,uniform,mixed,fixed_hash,20260912T085852094863Z-s12015-G-0eba1302,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2723.920454,2030.920453740365,10154.602268701825,105,525,100,42,26,1,True,,4.7502464999997756,209.5323426153846,675dcab04d76def1d3d85131850517d77bc93571c9e9135b98926c2c93d64bb4,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
direct_opt80,12015,uniform,mixed,fixed_hash,20260912T085852581776Z-s12015-G-04640c9d,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,13,13,1.0,2741.332668,2045.3326669889332,10226.663334944666,105,525,100,45,26,2,True,,5.040345899993554,210.8717436923077,42031339499960150646ef6b04f056525eaa3ab6fe95a86e838e52d2d539ff69,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
G,12016,uniform,mixed,fixed_hash,20260912T085854146543Z-s12016-G-749d1e57,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2854.6674,2250.667400547697,11253.337002738484,88,440,84,48,32,0,True,,4.875981599994702,178.4167125,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct,12016,uniform,mixed,fixed_hash,20260912T085855114068Z-s12016-G-71cb2680,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2853.152686,2249.1526890903724,11245.763445451863,88,440,84,48,32,0,True,,5.1988331000029575,178.322042875,b0ba069e0ddf9e450462ee36424fb4e661d9630f94a1b741599a9e43b58e8fea,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct_area,12015,uniform,mixed,fixed_hash,20260912T085852329640Z-s12015-G-8600b2c6,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2721.14302,2004.143019218848,10020.71509609424,110,550,99,42,26,1,True,,8.373837999999523,209.31869384615385,e640f04559a4fb3de77d7238c824a92c8b74f3922659675db53f16f5dcb59f4b,5caab984c66661202b62e500f9abe04fe65294a869693d8ca4edc713b0fd9a72
mean_error,12016,uniform,mixed,fixed_hash,20260912T085855982674Z-s12016-G-d545b10b,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2810.444422,2197.44442031129,10987.22210155645,89,445,85,51,32,1,True,,4.868142899998929,175.652776375,f8a907ee57c80b0a373d467f0ec0310128e2d0901f5869ce80429e7b19158d64,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct_mean,12016,uniform,mixed,fixed_hash,20260912T085856448002Z-s12016-G-ae45dc79,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2795.295981,2190.295977866709,10951.479889333546,88,440,85,48,32,0,True,,5.0558017999865115,174.7059988125,9f003b9613417beef1cde0108cb2216b6d0ba4c17c477b0d11de450e42cda031,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct_balanced,12016,uniform,mixed,fixed_hash,20260912T085857052374Z-s12016-G-d5a4d2f5,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2795.295981,2190.295977866709,10951.479889333546,88,440,85,48,32,0,True,,4.960980999996536,174.7059988125,bbd4ba60ca232b752b9bbe04e37df95c81d0442c6765b7643ddcb37059cdb7f8,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct_optical,12016,uniform,mixed,fixed_hash,20260912T085857837611Z-s12016-G-dd8741d7,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2811.544307,2206.5443045342668,11032.721522671334,88,440,85,48,32,0,True,,5.189629300002707,175.7215191875,675dcab04d76def1d3d85131850517d77bc93571c9e9135b98926c2c93d64bb4,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct_opt80,12016,uniform,mixed,fixed_hash,20260912T085900512143Z-s12016-G-97df6e79,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,16,16,1.0,2833.115735,2227.115732445745,11135.578662228725,87,435,85,54,32,2,True,,4.34702109999489,177.0697334375,42031339499960150646ef6b04f056525eaa3ab6fe95a86e838e52d2d539ff69,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
direct_area,12014,uniform,mixed,fixed_hash,20260912T085843838855Z-s12014-G-be55ff79,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3598.822666,2685.8226652924423,13429.113326462211,145,725,115,45,28,1,True,,24.197756999987178,257.0587618571429,e640f04559a4fb3de77d7238c824a92c8b74f3922659675db53f16f5dcb59f4b,121ce51846d331aba55ff1aaaa04f0a16417533cd127f1993a116902662a05f2
direct_area,12016,uniform,mixed,fixed_hash,20260912T085859208047Z-s12016-G-11ca5e0e,0521d11defc65f2550d0dba237bca66090ad6770331906f0ea94802145a0cff9,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2797.833284,2157.833285555672,10789.166427778358,95,475,85,48,32,0,True,,9.828826600001776,174.86458025,e640f04559a4fb3de77d7238c824a92c8b74f3922659675db53f16f5dcb59f4b,a961fc2d031f978a59e33b6ac39d22fa958ac0be2dcbbe28871c68e6daaf0e84
