variant,seed,scenario,reception,error_mode,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_count,RF_detection_time,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s,average_localization_clear_time_s_per_source,variant_hash,scene_hash
defer_clear,12001,uniform,mixed,fixed_hash,20260912T085459035833Z-s12001-G-c255ea6d,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,386b04b1298ce930382bcba119518020ef12a25d97d9c834c2aaf23e8bc632bc,13,13,1.0,3329.450085,2577.4500853380227,12887.250426690114,115,575,109,42,26,1,True,,3.4294310999976005,256.111545,619e95fe4cb1979d722082bea439f149db05516fdcaa36c9ac30e19638a023e5,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
optical80,12001,uniform,mixed,fixed_hash,20260912T085458954849Z-s12001-G-928ea65b,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,13,13,1.0,2896.242369,2096.24236694687,10481.21183473435,123,615,117,42,26,1,True,,4.153339500000584,222.78787453846155,65e0355b4ecb6da1ba7de312dbf552f68625f82613dd8464d7d4bd370fee7158,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
optical120,12001,uniform,mixed,fixed_hash,20260912T085458961504Z-s12001-G-b4418efb,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,b00cde01e57a36bd297e2fa45e4e98cac574293751b4dd66538f32c6dc4f9b41,13,13,1.0,2903.436353,2100.4363517586826,10502.181758793413,123,615,117,45,26,2,True,,4.171492599998601,223.34125792307694,f2f2382ca67aadbbc2fee50ced23074313f549a0e318fb8cab221fecfe408de2,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
commit400,12001,uniform,mixed,fixed_hash,20260912T085458997869Z-s12001-G-9523139c,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,e4f0b01669f509f4dd0f5d3941b450f90e3689dca809a6d3d8c57266da95442f,13,13,1.0,2876.950204,2101.950203799305,10509.751018996525,119,595,112,42,26,1,True,,4.167939300008584,221.30386184615386,0204f5b869759bb0eccf1e3da3408646b9bcfcdaadae8c8da9faa2838d16a58c,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
share_loose,12001,uniform,mixed,fixed_hash,20260912T085458974810Z-s12001-G-d771e2da,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,666470bd322b3828274c261ba31ee03a054a12e2443788ba31d2f221ba8cd918,13,13,1.0,2924.601429,2099.6014288187716,10498.00714409386,127,635,122,42,26,1,True,,4.257898199997726,224.96934069230767,ce3f502b1d3611333dbda3b5496cdf59c1098043e4dcc9db5cbe45b974657491,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
early_clear,12001,uniform,mixed,fixed_hash,20260912T085459028176Z-s12001-G-9b05c5b1,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,500ba23ecc21810d3ac5f773055242d64c32f5f7a4a0b68a82d17484a530b795,13,13,1.0,2900.307294,2093.307291544149,10466.536457720744,124,620,119,42,26,1,True,,4.259489400006714,223.1005610769231,2e3e1472e3a016bf1eff67b39b9d456e5c26321ec27bae159b9e9994e927ba7a,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
G,12001,uniform,mixed,fixed_hash,20260912T085458931677Z-s12001-G-4fbb9691,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,13,13,1.0,2900.307294,2093.307291544149,10466.536457720744,124,620,119,42,26,1,True,,4.321671300000162,223.1005610769231,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
commit0,12001,uniform,mixed,fixed_hash,20260912T085459014173Z-s12001-G-72e006a6,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,13,13,1.0,2894.353179,2087.353179635092,10436.765898175461,124,620,119,42,26,1,True,,4.397151199998916,222.64255223076924,90ba3e687458c75621d5338ed7ea2f176f792745b98453b1e31eb7e0d05a4092,725b1f0b226e065d75673150561eb091d571b8c10db7cadc4204ba50c470651a
defer_clear,12002,uniform,mixed,fixed_hash,20260912T085503542215Z-s12002-G-9597b650,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,386b04b1298ce930382bcba119518020ef12a25d97d9c834c2aaf23e8bc632bc,16,16,1.0,2729.195702,2092.1957015626363,10460.97850781318,94,470,87,48,32,0,True,,3.0840649000019766,170.574731375,619e95fe4cb1979d722082bea439f149db05516fdcaa36c9ac30e19638a023e5,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
G,12002,uniform,mixed,fixed_hash,20260912T085502590775Z-s12002-G-701d7b4f,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,2804.465918,2189.4659177117173,10947.329588558587,90,450,85,48,32,0,True,,4.090780200000154,175.279119875,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
optical120,12002,uniform,mixed,fixed_hash,20260912T085503266858Z-s12002-G-0af5fe03,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,b00cde01e57a36bd297e2fa45e4e98cac574293751b4dd66538f32c6dc4f9b41,16,16,1.0,2826.004496,2215.0044924515178,11075.022462257588,88,440,85,54,32,2,True,,3.777209199994104,176.625281,f2f2382ca67aadbbc2fee50ced23074313f549a0e318fb8cab221fecfe408de2,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
optical80,12002,uniform,mixed,fixed_hash,20260912T085503250439Z-s12002-G-1503af04,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,16,16,1.0,2806.566315,2193.566313270566,10967.83156635283,89,445,85,51,32,1,True,,3.888998599999468,175.4103946875,65e0355b4ecb6da1ba7de312dbf552f68625f82613dd8464d7d4bd370fee7158,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
commit0,12002,uniform,mixed,fixed_hash,20260912T085503418168Z-s12002-G-fd341bc9,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,16,16,1.0,2719.504962,2104.5049629967325,10522.524814983663,90,450,85,48,32,0,True,,3.907539899999392,169.969060125,90ba3e687458c75621d5338ed7ea2f176f792745b98453b1e31eb7e0d05a4092,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
commit400,12002,uniform,mixed,fixed_hash,20260912T085503365372Z-s12002-G-4862ad24,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,e4f0b01669f509f4dd0f5d3941b450f90e3689dca809a6d3d8c57266da95442f,16,16,1.0,2809.115951,2211.11595121524,11055.5797560762,88,440,78,48,32,0,True,,4.196935100000701,175.5697469375,0204f5b869759bb0eccf1e3da3408646b9bcfcdaadae8c8da9faa2838d16a58c,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
early_clear,12002,uniform,mixed,fixed_hash,20260912T085503423913Z-s12002-G-1fe3370f,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,500ba23ecc21810d3ac5f773055242d64c32f5f7a4a0b68a82d17484a530b795,16,16,1.0,2804.465918,2189.4659177117173,10947.329588558587,90,450,85,48,32,0,True,,4.179828299995279,175.279119875,2e3e1472e3a016bf1eff67b39b9d456e5c26321ec27bae159b9e9994e927ba7a,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
share_loose,12002,uniform,mixed,fixed_hash,20260912T085503298917Z-s12002-G-9b6b5907,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,666470bd322b3828274c261ba31ee03a054a12e2443788ba31d2f221ba8cd918,16,16,1.0,2933.146428,2252.1464254455955,11260.732127227977,102,510,91,48,32,0,True,,4.460216899999068,183.32165175,ce3f502b1d3611333dbda3b5496cdf59c1098043e4dcc9db5cbe45b974657491,d2f0467af85ec9881ec1bd6ed68f956aa5938063ff9d0c20d74ec8d8f7fd1831
defer_clear,12003,uniform,mixed,fixed_hash,20260912T085507864737Z-s12003-G-f9093bdc,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,386b04b1298ce930382bcba119518020ef12a25d97d9c834c2aaf23e8bc632bc,14,14,1.0,3124.941704,2398.941704652392,11994.708523261961,110,550,103,45,28,1,True,,3.037001600008807,223.2101217142857,619e95fe4cb1979d722082bea439f149db05516fdcaa36c9ac30e19638a023e5,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
optical80,12003,uniform,mixed,fixed_hash,20260912T085506789208Z-s12003-G-81f15a9a,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,14,14,1.0,3097.534747,2303.534747078925,11517.673735394626,121,605,116,45,28,1,True,,4.456535499994061,221.25248192857143,65e0355b4ecb6da1ba7de312dbf552f68625f82613dd8464d7d4bd370fee7158,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
G,12003,uniform,mixed,fixed_hash,20260912T085506727731Z-s12003-G-a3e2e4ae,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,14,14,1.0,3102.464888,2305.4648877467926,11527.324438733962,122,610,117,42,28,0,True,,4.603917699991143,221.60463485714286,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
optical120,12003,uniform,mixed,fixed_hash,20260912T085507146204Z-s12003-G-cc79811c,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,b00cde01e57a36bd297e2fa45e4e98cac574293751b4dd66538f32c6dc4f9b41,14,14,1.0,3089.955466,2300.955466139849,11504.777330699244,120,600,116,45,28,1,True,,4.2838966000126675,220.7111047142857,f2f2382ca67aadbbc2fee50ced23074313f549a0e318fb8cab221fecfe408de2,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
commit400,12003,uniform,mixed,fixed_hash,20260912T085507437465Z-s12003-G-b83373a8,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,e4f0b01669f509f4dd0f5d3941b450f90e3689dca809a6d3d8c57266da95442f,14,14,1.0,3078.787884,2308.7878837436015,11543.939418718008,118,590,110,42,28,0,True,,4.4816773000056855,219.91342028571427,0204f5b869759bb0eccf1e3da3408646b9bcfcdaadae8c8da9faa2838d16a58c,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
share_loose,12003,uniform,mixed,fixed_hash,20260912T085507247648Z-s12003-G-7e1d06c0,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,666470bd322b3828274c261ba31ee03a054a12e2443788ba31d2f221ba8cd918,14,14,1.0,3134.721098,2296.721099209338,11483.60549604669,129,645,120,45,28,1,True,,4.903780100008589,223.90864985714285,ce3f502b1d3611333dbda3b5496cdf59c1098043e4dcc9db5cbe45b974657491,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
early_clear,12003,uniform,mixed,fixed_hash,20260912T085507710683Z-s12003-G-69bc9182,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,500ba23ecc21810d3ac5f773055242d64c32f5f7a4a0b68a82d17484a530b795,14,14,1.0,3102.464888,2305.4648877467926,11527.324438733962,122,610,117,42,28,0,True,,4.6541084999917075,221.60463485714286,2e3e1472e3a016bf1eff67b39b9d456e5c26321ec27bae159b9e9994e927ba7a,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
commit0,12003,uniform,mixed,fixed_hash,20260912T085507666084Z-s12003-G-bf72f386,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,14,14,1.0,3096.105052,2294.105052168174,11470.52526084087,123,615,117,42,28,0,True,,4.779035100000328,221.15036085714286,90ba3e687458c75621d5338ed7ea2f176f792745b98453b1e31eb7e0d05a4092,3db2eaac6967ffd89f2bdb786217557dc23bdf14571343e44cb055808748156f
G,12004,uniform,mixed,fixed_hash,20260912T085511008421Z-s12004-G-88f055d9,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,12,12,1.0,3402.861398,2656.861397982256,13284.306989911282,115,575,108,39,24,1,True,,4.386427999997977,283.57178316666665,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
optical120,12004,uniform,mixed,fixed_hash,20260912T085511444690Z-s12004-G-d8c37f37,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,b00cde01e57a36bd297e2fa45e4e98cac574293751b4dd66538f32c6dc4f9b41,12,12,1.0,3388.151398,2653.151398734426,13265.75699367213,113,565,107,39,24,1,True,,4.085463299998082,282.34594983333335,f2f2382ca67aadbbc2fee50ced23074313f549a0e318fb8cab221fecfe408de2,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
optical80,12004,uniform,mixed,fixed_hash,20260912T085511359954Z-s12004-G-fdcf610f,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,12,12,1.0,3400.402291,2656.4022902682314,13282.011451341157,114,570,108,42,24,2,True,,4.245198999997228,283.36685758333334,65e0355b4ecb6da1ba7de312dbf552f68625f82613dd8464d7d4bd370fee7158,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
defer_clear,12004,uniform,mixed,fixed_hash,20260912T085512556268Z-s12004-G-a3fc68e7,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,386b04b1298ce930382bcba119518020ef12a25d97d9c834c2aaf23e8bc632bc,12,12,1.0,4163.223391,3465.223392887185,17326.116964435925,107,535,100,39,24,1,True,,3.329299400007585,346.9352825833334,619e95fe4cb1979d722082bea439f149db05516fdcaa36c9ac30e19638a023e5,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
share_loose,12004,uniform,mixed,fixed_hash,20260912T085511548210Z-s12004-G-56cbebb3,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,666470bd322b3828274c261ba31ee03a054a12e2443788ba31d2f221ba8cd918,12,12,1.0,3420.577144,2650.5771433018317,13252.885716509158,119,595,112,39,24,1,True,,4.5038647999899695,285.0480953333333,ce3f502b1d3611333dbda3b5496cdf59c1098043e4dcc9db5cbe45b974657491,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
commit400,12004,uniform,mixed,fixed_hash,20260912T085512029322Z-s12004-G-795ace0d,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,e4f0b01669f509f4dd0f5d3941b450f90e3689dca809a6d3d8c57266da95442f,12,12,1.0,3368.721295,2621.721294838132,13108.606474190661,116,580,104,39,24,1,True,,4.439536300007603,280.72677458333334,0204f5b869759bb0eccf1e3da3408646b9bcfcdaadae8c8da9faa2838d16a58c,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
early_clear,12004,uniform,mixed,fixed_hash,20260912T085512482133Z-s12004-G-9a2bc82f,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,500ba23ecc21810d3ac5f773055242d64c32f5f7a4a0b68a82d17484a530b795,12,12,1.0,3402.861398,2656.861397982256,13284.306989911282,115,575,108,39,24,1,True,,4.415317100007087,283.57178316666665,2e3e1472e3a016bf1eff67b39b9d456e5c26321ec27bae159b9e9994e927ba7a,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
commit0,12004,uniform,mixed,fixed_hash,20260912T085512263341Z-s12004-G-67c2c718,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,12,12,1.0,3401.357899,2650.3578991178374,13251.789495589186,116,580,108,39,24,1,True,,4.659914999996545,283.44649158333334,90ba3e687458c75621d5338ed7ea2f176f792745b98453b1e31eb7e0d05a4092,efa941600fee658a785a8ea94c6556aaef62c87a9f7a5c21493e5cc77f6b5078
optical80,12005,uniform,mixed,fixed_hash,20260912T085515649233Z-s12005-G-bb26b985,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,15,15,1.0,3447.648774,2714.648773974365,13573.243869871827,111,555,103,45,30,0,True,,4.0800167999987025,229.84325159999997,65e0355b4ecb6da1ba7de312dbf552f68625f82613dd8464d7d4bd370fee7158,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
optical120,12005,uniform,mixed,fixed_hash,20260912T085515711889Z-s12005-G-93654a3a,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,b00cde01e57a36bd297e2fa45e4e98cac574293751b4dd66538f32c6dc4f9b41,15,15,1.0,3447.648774,2714.648773974365,13573.243869871827,111,555,103,45,30,0,True,,4.069076500003575,229.84325159999997,f2f2382ca67aadbbc2fee50ced23074313f549a0e318fb8cab221fecfe408de2,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
defer_clear,12005,uniform,mixed,fixed_hash,20260912T085517036444Z-s12005-G-2cbf35f0,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,386b04b1298ce930382bcba119518020ef12a25d97d9c834c2aaf23e8bc632bc,15,15,1.0,4175.51906,3466.519061739245,17332.595308696225,106,530,101,48,30,1,True,,2.8558266000036383,278.3679373333333,619e95fe4cb1979d722082bea439f149db05516fdcaa36c9ac30e19638a023e5,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
G,12005,uniform,mixed,fixed_hash,20260912T085515510866Z-s12005-G-b9bc4cd9,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,15,15,1.0,3469.343067,2718.343065943812,13591.715329719058,114,570,106,45,30,0,True,,4.554658099994413,231.28953779999998,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
share_loose,12005,uniform,mixed,fixed_hash,20260912T085515990925Z-s12005-G-808d567d,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,666470bd322b3828274c261ba31ee03a054a12e2443788ba31d2f221ba8cd918,15,15,1.0,3476.669413,2718.6694131055324,13593.347065527661,115,575,108,45,30,0,True,,4.523800199996913,231.77796086666666,ce3f502b1d3611333dbda3b5496cdf59c1098043e4dcc9db5cbe45b974657491,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
commit400,12005,uniform,mixed,fixed_hash,20260912T085516163060Z-s12005-G-e9ac90ea,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,e4f0b01669f509f4dd0f5d3941b450f90e3689dca809a6d3d8c57266da95442f,15,15,1.0,3469.343067,2718.343065943812,13591.715329719058,114,570,106,45,30,0,True,,4.607980500004487,231.28953779999998,0204f5b869759bb0eccf1e3da3408646b9bcfcdaadae8c8da9faa2838d16a58c,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
commit0,12005,uniform,mixed,fixed_hash,20260912T085516584445Z-s12005-G-b3b31a9a,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,15,15,1.0,3480.490311,2719.4903100753195,13597.451550376598,116,580,106,45,30,0,True,,4.883342600005562,232.03268740000001,90ba3e687458c75621d5338ed7ea2f176f792745b98453b1e31eb7e0d05a4092,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
early_clear,12005,uniform,mixed,fixed_hash,20260912T085517014559Z-s12005-G-14741e24,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,500ba23ecc21810d3ac5f773055242d64c32f5f7a4a0b68a82d17484a530b795,15,15,1.0,3469.343067,2718.343065943812,13591.715329719058,114,570,106,45,30,0,True,,4.622577500005718,231.28953779999998,2e3e1472e3a016bf1eff67b39b9d456e5c26321ec27bae159b9e9994e927ba7a,018109ff32eb430f84bd846b2c894d17ed5c63fa0aca3a38719bf8f9ad296955
optical80,12006,uniform,mixed,fixed_hash,20260912T085519895833Z-s12006-G-115036dd,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,46f860bff62566d2434e4546ac541f421ef4e86e3418fcd986db2b131f47c59c,16,16,1.0,3190.163344,2480.163340036852,12400.81670018426,105,525,99,54,32,2,True,,4.446258099997067,199.385209,65e0355b4ecb6da1ba7de312dbf552f68625f82613dd8464d7d4bd370fee7158,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
optical120,12006,uniform,mixed,fixed_hash,20260912T085520022863Z-s12006-G-1f50f44e,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,b00cde01e57a36bd297e2fa45e4e98cac574293751b4dd66538f32c6dc4f9b41,16,16,1.0,3190.163344,2480.163340036852,12400.81670018426,105,525,99,54,32,2,True,,4.467313200002536,199.385209,f2f2382ca67aadbbc2fee50ced23074313f549a0e318fb8cab221fecfe408de2,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
G,12006,uniform,mixed,fixed_hash,20260912T085519834139Z-s12006-G-b5bc79a9,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,16,16,1.0,3223.331179,2499.3311766168563,12496.65588308428,108,540,101,51,32,1,True,,4.918784500012407,201.4581986875,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
defer_clear,12006,uniform,mixed,fixed_hash,20260912T085521751604Z-s12006-G-7e32e9b1,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,386b04b1298ce930382bcba119518020ef12a25d97d9c834c2aaf23e8bc632bc,16,16,1.0,3640.867796,2959.867795446996,14799.338977234978,101,505,96,48,32,0,True,,3.0342649999947753,227.55423725,619e95fe4cb1979d722082bea439f149db05516fdcaa36c9ac30e19638a023e5,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
share_loose,12006,uniform,mixed,fixed_hash,20260912T085520176723Z-s12006-G-c56251bd,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,666470bd322b3828274c261ba31ee03a054a12e2443788ba31d2f221ba8cd918,16,16,1.0,3247.496023,2494.49601897137,12472.48009485685,113,565,105,51,32,1,True,,5.050231599991093,202.9685014375,ce3f502b1d3611333dbda3b5496cdf59c1098043e4dcc9db5cbe45b974657491,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
commit400,12006,uniform,mixed,fixed_hash,20260912T085520624755Z-s12006-G-1a85b1f3,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,e4f0b01669f509f4dd0f5d3941b450f90e3689dca809a6d3d8c57266da95442f,16,16,1.0,3319.934584,2597.9345852861225,12989.672926430612,108,540,99,51,32,1,True,,4.908393000005162,207.4959115,0204f5b869759bb0eccf1e3da3408646b9bcfcdaadae8c8da9faa2838d16a58c,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
commit0,12006,uniform,mixed,fixed_hash,20260912T085520892225Z-s12006-G-5364d4d8,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,406d2c64289051b3c073155c29c269de2b145c4eba8d1b8206e6fc64617b0fe6,16,16,1.0,3235.079221,2497.079216924095,12485.396084620474,111,555,103,48,32,0,True,,5.037337599991588,202.1924513125,90ba3e687458c75621d5338ed7ea2f176f792745b98453b1e31eb7e0d05a4092,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
early_clear,12006,uniform,mixed,fixed_hash,20260912T085521581648Z-s12006-G-850f7edc,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,500ba23ecc21810d3ac5f773055242d64c32f5f7a4a0b68a82d17484a530b795,16,16,1.0,3223.331179,2499.3311766168563,12496.65588308428,108,540,101,51,32,1,True,,4.911192699990352,201.4581986875,2e3e1472e3a016bf1eff67b39b9d456e5c26321ec27bae159b9e9994e927ba7a,7e161111f29d5785f32990ad5f9bda9d2be301525d18d6d9db875d97f8c90b2b
G,12007,uniform,mixed,fixed_hash,20260912T085524452448Z-s12007-G-878dd6a8,4ae85ce7bdd7f49d8087a86a419350401a27de7971a5cc4ad0255d4750ca208e,66b91d427f3d3cf867c3c0655a9c6a665d491b885a854ee10cfda26d72a0095b,12,12,1.0,3046.343499,2316.343496699294,11581.71748349647,112,560,107,39,24,1,True,,4.0586829999956535,253.86195825000001,b86e372656266059655318a0d78412a33495e50853782e3e3176ca6f4fc14972,20ae145805c2c0d2c5bb741813fe470bf8ecdc3b449c27302c00d01c9f88c418
